,year,month,ticket_geo_region_name,ticket_taxonomy_tag_name,No_of_tickets
5968,2020,4,Basilicata,Psicologo,8
5969,2020,4,Basilicata,Riparazione console videogiochi,3
5970,2020,4,Calabria,Aria Condizionata,26
5971,2020,4,Calabria,Cura giardino,11
5972,2020,4,Calabria,Imbianchino,21
5973,2020,4,Calabria,Installazione pannelli solari,8
5974,2020,4,Calabria,Installazione piscina,53
5975,2020,4,Calabria,Installazione tende da sole,21
5976,2020,4,Calabria,Installazione zanzariera,17
5977,2020,4,Calabria,Lezioni di inglese,2
5978,2020,4,Calabria,Personal trainer,14
5979,2020,4,Calabria,Psicologo,42
5980,2020,4,Calabria,Riparazione console videogiochi,6
5981,2020,4,Calabria,Sgombero cantine e soffitte,1
5982,2020,4,Campania,Aria Condizionata,174
5983,2020,4,Campania,Cura giardino,40
5984,2020,4,Campania,Imbianchino,120
5985,2020,4,Campania,Installazione pannelli solari,27
5986,2020,4,Campania,Installazione piscina,144
5987,2020,4,Campania,Installazione tende da sole,44
5988,2020,4,Campania,Installazione zanzariera,88
5989,2020,4,Campania,Lezioni di inglese,36
5990,2020,4,Campania,Personal trainer,128
5991,2020,4,Campania,Psicologo,161
5992,2020,4,Campania,Riparazione console videogiochi,75
5993,2020,4,Campania,Sgombero cantine e soffitte,11
5994,2020,4,Emilia-Romagna,Aria Condizionata,443
5995,2020,4,Emilia-Romagna,Cura giardino,142
5996,2020,4,Emilia-Romagna,Imbianchino,290
5997,2020,4,Emilia-Romagna,Installazione barbecue,4
5998,2020,4,Emilia-Romagna,Installazione pannelli solari,23
5999,2020,4,Emilia-Romagna,Installazione piscina,199
6000,2020,4,Emilia-Romagna,Installazione tende da sole,157
6001,2020,4,Emilia-Romagna,Installazione zanzariera,175
6002,2020,4,Emilia-Romagna,Lezioni di inglese,36
6003,2020,4,Emilia-Romagna,Personal trainer,148
6004,2020,4,Emilia-Romagna,Psicologo,181
6005,2020,4,Emilia-Romagna,Riparazione console videogiochi,122
6006,2020,4,Emilia-Romagna,Sgombero cantine e soffitte,27
6007,2020,4,Friuli Venezia Giulia,Aria Condizionata,57
6008,2020,4,Friuli Venezia Giulia,Cura giardino,36
6009,2020,4,Friuli Venezia Giulia,Imbianchino,62
6010,2020,4,Friuli Venezia Giulia,Installazione pannelli solari,8
6011,2020,4,Friuli Venezia Giulia,Installazione piscina,33
6012,2020,4,Friuli Venezia Giulia,Installazione tende da sole,48
6013,2020,4,Friuli Venezia Giulia,Installazione zanzariera,23
6014,2020,4,Friuli Venezia Giulia,Lezioni di inglese,8
6015,2020,4,Friuli Venezia Giulia,Personal trainer,36
6016,2020,4,Friuli Venezia Giulia,Psicologo,28
6017,2020,4,Friuli Venezia Giulia,Riparazione console videogiochi,9
6018,2020,4,Friuli Venezia Giulia,Sgombero cantine e soffitte,2
6019,2020,4,Lazio,Aria Condizionata,362
6020,2020,4,Lazio,Cura giardino,151
6021,2020,4,Lazio,Imbianchino,263
6022,2020,4,Lazio,Installazione barbecue,3
6023,2020,4,Lazio,Installazione pannelli solari,35
6024,2020,4,Lazio,Installazione piscina,259
6025,2020,4,Lazio,Installazione tende da sole,160
6026,2020,4,Lazio,Installazione zanzariera,148
6027,2020,4,Lazio,Lezioni di inglese,55
6028,2020,4,Lazio,Personal trainer,171
6029,2020,4,Lazio,Psicologo,255
6030,2020,4,Lazio,Riparazione console videogiochi,183
6031,2020,4,Lazio,Sgombero cantine e soffitte,42
6032,2020,4,Liguria,Aria Condizionata,111
6033,2020,4,Liguria,Cura giardino,33
6034,2020,4,Liguria,Imbianchino,58
6035,2020,4,Liguria,Installazione pannelli solari,3
6036,2020,4,Liguria,Installazione piscina,47
6037,2020,4,Liguria,Installazione tende da sole,43
6038,2020,4,Liguria,Installazione zanzariera,51
6039,2020,4,Liguria,Lezioni di inglese,11
6040,2020,4,Liguria,Personal trainer,44
6041,2020,4,Liguria,Psicologo,45
6042,2020,4,Liguria,Riparazione console videogiochi,39
6043,2020,4,Liguria,Sgombero cantine e soffitte,13
6044,2020,4,Lombardia,Aria Condizionata,1075
6045,2020,4,Lombardia,Cura giardino,325
6046,2020,4,Lombardia,Imbianchino,627
6047,2020,4,Lombardia,Installazione barbecue,6
6048,2020,4,Lombardia,Installazione pannelli solari,33
6049,2020,4,Lombardia,Installazione piscina,263
6050,2020,4,Lombardia,Installazione tende da sole,355
6051,2020,4,Lombardia,Installazione zanzariera,352
6052,2020,4,Lombardia,Lezioni di inglese,99
6053,2020,4,Lombardia,Personal trainer,361
6054,2020,4,Lombardia,Psicologo,428
6055,2020,4,Lombardia,Riparazione console videogiochi,181
6056,2020,4,Lombardia,Sgombero cantine e soffitte,51
6057,2020,4,Marche,Aria Condizionata,46
6058,2020,4,Marche,Cura giardino,25
6059,2020,4,Marche,Imbianchino,47
6060,2020,4,Marche,Installazione pannelli solari,16
6061,2020,4,Marche,Installazione piscina,51
6062,2020,4,Marche,Installazione tende da sole,33
6063,2020,4,Marche,Installazione zanzariera,36
6064,2020,4,Marche,Lezioni di inglese,12
6065,2020,4,Marche,Personal trainer,45
6066,2020,4,Marche,Psicologo,41
6067,2020,4,Marche,Riparazione console videogiochi,12
6068,2020,4,Marche,Sgombero cantine e soffitte,9
6069,2020,4,Molise,Aria Condizionata,3
6070,2020,4,Molise,Cura giardino,4
6071,2020,4,Molise,Imbianchino,7
6072,2020,4,Molise,Installazione pannelli solari,1
6073,2020,4,Molise,Installazione piscina,2
6074,2020,4,Molise,Installazione zanzariera,2
6075,2020,4,Molise,Lezioni di inglese,1
6076,2020,4,Molise,Personal trainer,3
6077,2020,4,Molise,Psicologo,3
6078,2020,4,Molise,Riparazione console videogiochi,1
6079,2020,4,Piemonte,Aria Condizionata,282
6080,2020,4,Piemonte,Cura giardino,83
6081,2020,4,Piemonte,Imbianchino,202
6082,2020,4,Piemonte,Installazione pannelli solari,18
6083,2020,4,Piemonte,Installazione piscina,93
6084,2020,4,Piemonte,Installazione tende da sole,65
6085,2020,4,Piemonte,Installazione zanzariera,96
6086,2020,4,Piemonte,Lezioni di inglese,30
6087,2020,4,Piemonte,Personal trainer,124
6088,2020,4,Piemonte,Psicologo,143
6089,2020,4,Piemonte,Riparazione console videogiochi,70
6090,2020,4,Piemonte,Sgombero cantine e soffitte,24
6091,2020,4,Puglia,Aria Condizionata,76
6092,2020,4,Puglia,Cura giardino,39
6093,2020,4,Puglia,Imbianchino,94
6094,2020,4,Puglia,Installazione barbecue,1
6095,2020,4,Puglia,Installazione pannelli solari,19
6096,2020,4,Puglia,Installazione piscina,152
6097,2020,4,Puglia,Installazione tende da sole,62
6098,2020,4,Puglia,Installazione zanzariera,47
6099,2020,4,Puglia,Lezioni di inglese,22
6100,2020,4,Puglia,Personal trainer,57
6101,2020,4,Puglia,Psicologo,102
6102,2020,4,Puglia,Riparazione console videogiochi,36
6103,2020,4,Puglia,Sgombero cantine e soffitte,6
6104,2020,4,Sardegna,Aria Condizionata,46
6105,2020,4,Sardegna,Cura giardino,20
6106,2020,4,Sardegna,Imbianchino,33
6107,2020,4,Sardegna,Installazione pannelli solari,11
6108,2020,4,Sardegna,Installazione piscina,31
6109,2020,4,Sardegna,Installazione tende da sole,23
6110,2020,4,Sardegna,Installazione zanzariera,23
6111,2020,4,Sardegna,Lezioni di inglese,6
6112,2020,4,Sardegna,Personal trainer,37
6113,2020,4,Sardegna,Psicologo,32
6114,2020,4,Sardegna,Riparazione console videogiochi,33
6115,2020,4,Sardegna,Sgombero cantine e soffitte,1
6116,2020,4,Sicilia,Aria Condizionata,78
6117,2020,4,Sicilia,Cura giardino,62
6118,2020,4,Sicilia,Imbianchino,81
6119,2020,4,Sicilia,Installazione barbecue,4
6120,2020,4,Sicilia,Installazione pannelli solari,42
6121,2020,4,Sicilia,Installazione piscina,146
6122,2020,4,Sicilia,Installazione tende da sole,41
6123,2020,4,Sicilia,Installazione zanzariera,53
6124,2020,4,Sicilia,Lezioni di inglese,23
6125,2020,4,Sicilia,Personal trainer,75
6126,2020,4,Sicilia,Psicologo,98
6127,2020,4,Sicilia,Riparazione console videogiochi,66
6128,2020,4,Sicilia,Sgombero cantine e soffitte,4
6129,2020,4,Toscana,Aria Condizionata,204
6130,2020,4,Toscana,Cura giardino,83
6131,2020,4,Toscana,Imbianchino,131
6132,2020,4,Toscana,Installazione barbecue,1
6133,2020,4,Toscana,Installazione pannelli solari,18
6134,2020,4,Toscana,Installazione piscina,141
6135,2020,4,Toscana,Installazione tende da sole,83
6136,2020,4,Toscana,Installazione zanzariera,94
6137,2020,4,Toscana,Lezioni di inglese,17
6138,2020,4,Toscana,Personal trainer,101
6139,2020,4,Toscana,Psicologo,106
6140,2020,4,Toscana,Riparazione console videogiochi,49
6141,2020,4,Toscana,Sgombero cantine e soffitte,23
6142,2020,4,Trentino-Alto Adige,Aria Condizionata,57
6143,2020,4,Trentino-Alto Adige,Cura giardino,10
6144,2020,4,Trentino-Alto Adige,Imbianchino,32
6145,2020,4,Trentino-Alto Adige,Installazione pannelli solari,3
6146,2020,4,Trentino-Alto Adige,Installazione piscina,13
6147,2020,4,Trentino-Alto Adige,Installazione tende da sole,27
6148,2020,4,Trentino-Alto Adige,Installazione zanzariera,16
6149,2020,4,Trentino-Alto Adige,Lezioni di inglese,7
6150,2020,4,Trentino-Alto Adige,Personal trainer,25
6151,2020,4,Trentino-Alto Adige,Psicologo,20
6152,2020,4,Trentino-Alto Adige,Riparazione console videogiochi,16
6153,2020,4,Trentino-Alto Adige,Sgombero cantine e soffitte,1
6154,2020,4,Umbria,Aria Condizionata,30
6155,2020,4,Umbria,Cura giardino,20
6156,2020,4,Umbria,Imbianchino,25
6157,2020,4,Umbria,Installazione barbecue,1
6158,2020,4,Umbria,Installazione pannelli solari,9
6159,2020,4,Umbria,Installazione piscina,40
6160,2020,4,Umbria,Installazione tende da sole,15
6161,2020,4,Umbria,Installazione zanzariera,22
6162,2020,4,Umbria,Lezioni di inglese,8
6163,2020,4,Umbria,Personal trainer,16
6164,2020,4,Umbria,Psicologo,26
6165,2020,4,Umbria,Riparazione console videogiochi,21
6166,2020,4,Umbria,Sgombero cantine e soffitte,11
6167,2020,4,Valle d'Aosta,Aria Condizionata,6
6168,2020,4,Valle d'Aosta,Cura giardino,2
6169,2020,4,Valle d'Aosta,Imbianchino,6
6170,2020,4,Valle d'Aosta,Installazione tende da sole,1
6171,2020,4,Valle d'Aosta,Installazione zanzariera,4
6172,2020,4,Valle d'Aosta,Personal trainer,2
6173,2020,4,Valle d'Aosta,Psicologo,6
6174,2020,4,Valle d'Aosta,Riparazione console videogiochi,1
6175,2020,4,Veneto,Aria Condizionata,288
6176,2020,4,Veneto,Cura giardino,191
6177,2020,4,Veneto,Imbianchino,300
6178,2020,4,Veneto,Installazione barbecue,2
6179,2020,4,Veneto,Installazione pannelli solari,21
6180,2020,4,Veneto,Installazione piscina,94
6181,2020,4,Veneto,Installazione tende da sole,124
6182,2020,4,Veneto,Installazione zanzariera,123
6183,2020,4,Veneto,Lezioni di inglese,36
6184,2020,4,Veneto,Personal trainer,124
6185,2020,4,Veneto,Psicologo,150
6186,2020,4,Veneto,Riparazione console videogiochi,91
6187,2020,4,Veneto,Sgombero cantine e soffitte,16
6188,2020,5,Abruzzo,Aria Condizionata,91
6189,2020,5,Abruzzo,Cura giardino,35
6190,2020,5,Abruzzo,Imbianchino,69
6191,2020,5,Abruzzo,Installazione pannelli solari,55
6192,2020,5,Abruzzo,Installazione piscina,93
6193,2020,5,Abruzzo,Installazione tende da sole,65
6194,2020,5,Abruzzo,Installazione zanzariera,85
6195,2020,5,Abruzzo,Lezioni di inglese,7
6196,2020,5,Abruzzo,Personal trainer,34
6197,2020,5,Abruzzo,Psicologo,13
6198,2020,5,Abruzzo,Riparazione console videogiochi,19
6199,2020,5,Abruzzo,Sgombero cantine e soffitte,13
6200,2020,5,Basilicata,Aria Condizionata,11
6201,2020,5,Basilicata,Cura giardino,5
6202,2020,5,Basilicata,Imbianchino,11
6203,2020,5,Basilicata,Installazione pannelli solari,22
6204,2020,5,Basilicata,Installazione piscina,14
6205,2020,5,Basilicata,Installazione tende da sole,20
6206,2020,5,Basilicata,Installazione zanzariera,23
6207,2020,5,Basilicata,Lezioni di inglese,2
6208,2020,5,Basilicata,Personal trainer,4
6209,2020,5,Basilicata,Psicologo,1
6210,2020,5,Basilicata,Riparazione console videogiochi,1
6211,2020,5,Basilicata,Sgombero cantine e soffitte,2
6212,2020,5,Calabria,Aria Condizionata,57
6213,2020,5,Calabria,Cura giardino,32
6214,2020,5,Calabria,Imbianchino,58
6215,2020,5,Calabria,Installazione pannelli solari,76
6216,2020,5,Calabria,Installazione piscina,122
6217,2020,5,Calabria,Installazione tende da sole,101
6218,2020,5,Calabria,Installazione zanzariera,82
6219,2020,5,Calabria,Lezioni di inglese,5
6220,2020,5,Calabria,Personal trainer,16
6221,2020,5,Calabria,Psicologo,29
6222,2020,5,Calabria,Riparazione console videogiochi,9
6223,2020,5,Calabria,Sgombero cantine e soffitte,6
6224,2020,5,Campania,Aria Condizionata,462
6225,2020,5,Campania,Cura giardino,125
6226,2020,5,Campania,Imbianchino,252
6227,2020,5,Campania,Installazione barbecue,1
6228,2020,5,Campania,Installazione pannelli solari,193
6229,2020,5,Campania,Installazione piscina,417
6230,2020,5,Campania,Installazione tende da sole,376
6231,2020,5,Campania,Installazione zanzariera,301
6232,2020,5,Campania,Lezioni di inglese,61
6233,2020,5,Campania,Personal trainer,115
6234,2020,5,Campania,Psicologo,102
6235,2020,5,Campania,Riparazione console videogiochi,94
6236,2020,5,Campania,Sgombero cantine e soffitte,33
6237,2020,5,Emilia-Romagna,Aria Condizionata,1052
6238,2020,5,Emilia-Romagna,Cura giardino,252
6239,2020,5,Emilia-Romagna,Imbianchino,545
6240,2020,5,Emilia-Romagna,Installazione barbecue,2
6241,2020,5,Emilia-Romagna,Installazione pannelli solari,439
6242,2020,5,Emilia-Romagna,Installazione piscina,342
6243,2020,5,Emilia-Romagna,Installazione tende da sole,524
6244,2020,5,Emilia-Romagna,Installazione zanzariera,505
6245,2020,5,Emilia-Romagna,Lezioni di inglese,36
6246,2020,5,Emilia-Romagna,Personal trainer,167
6247,2020,5,Emilia-Romagna,Psicologo,83
6248,2020,5,Emilia-Romagna,Riparazione console videogiochi,133
6249,2020,5,Emilia-Romagna,Sgombero cantine e soffitte,73
6250,2020,5,Friuli Venezia Giulia,Aria Condizionata,138
6251,2020,5,Friuli Venezia Giulia,Cura giardino,62
6252,2020,5,Friuli Venezia Giulia,Imbianchino,95
6253,2020,5,Friuli Venezia Giulia,Installazione pannelli solari,106
6254,2020,5,Friuli Venezia Giulia,Installazione piscina,63
6255,2020,5,Friuli Venezia Giulia,Installazione tende da sole,82
6256,2020,5,Friuli Venezia Giulia,Installazione zanzariera,75
6257,2020,5,Friuli Venezia Giulia,Lezioni di inglese,6
6258,2020,5,Friuli Venezia Giulia,Personal trainer,31
6259,2020,5,Friuli Venezia Giulia,Psicologo,14
6260,2020,5,Friuli Venezia Giulia,Riparazione console videogiochi,19
6261,2020,5,Friuli Venezia Giulia,Sgombero cantine e soffitte,20
6262,2020,5,Lazio,Aria Condizionata,1074
6263,2020,5,Lazio,Cura giardino,406
6264,2020,5,Lazio,Imbianchino,544
6265,2020,5,Lazio,Installazione barbecue,6
6266,2020,5,Lazio,Installazione pannelli solari,497
6267,2020,5,Lazio,Installazione piscina,630
6268,2020,5,Lazio,Installazione tende da sole,728
6269,2020,5,Lazio,Installazione zanzariera,710
6270,2020,5,Lazio,Lezioni di inglese,49
6271,2020,5,Lazio,Personal trainer,238
6272,2020,5,Lazio,Psicologo,153
6273,2020,5,Lazio,Riparazione console videogiochi,255
6274,2020,5,Lazio,Sgombero cantine e soffitte,161
6275,2020,5,Liguria,Aria Condizionata,242
6276,2020,5,Liguria,Cura giardino,51
6277,2020,5,Liguria,Imbianchino,94
6278,2020,5,Liguria,Installazione pannelli solari,80
6279,2020,5,Liguria,Installazione piscina,106
6280,2020,5,Liguria,Installazione tende da sole,161
6281,2020,5,Liguria,Installazione zanzariera,140
6282,2020,5,Liguria,Lezioni di inglese,2
6283,2020,5,Liguria,Personal trainer,32
6284,2020,5,Liguria,Psicologo,15
6285,2020,5,Liguria,Riparazione console videogiochi,24
6286,2020,5,Liguria,Sgombero cantine e soffitte,30
6287,2020,5,Lombardia,Aria Condizionata,3071
6288,2020,5,Lombardia,Cura giardino,706
6289,2020,5,Lombardia,Imbianchino,1328
6290,2020,5,Lombardia,Installazione barbecue,17
6291,2020,5,Lombardia,Installazione pannelli solari,503
6292,2020,5,Lombardia,Installazione piscina,695
6293,2020,5,Lombardia,Installazione tende da sole,1204
6294,2020,5,Lombardia,Installazione zanzariera,1429
6295,2020,5,Lombardia,Lezioni di inglese,101
6296,2020,5,Lombardia,Personal trainer,400
6297,2020,5,Lombardia,Psicologo,202
6298,2020,5,Lombardia,Riparazione console videogiochi,240
6299,2020,5,Lombardia,Sgombero cantine e soffitte,201
6300,2020,5,Marche,Aria Condizionata,122
6301,2020,5,Marche,Cura giardino,57
6302,2020,5,Marche,Imbianchino,106
6303,2020,5,Marche,Installazione pannelli solari,70
6304,2020,5,Marche,Installazione piscina,96
6305,2020,5,Marche,Installazione tende da sole,88
6306,2020,5,Marche,Installazione zanzariera,111
6307,2020,5,Marche,Lezioni di inglese,5
6308,2020,5,Marche,Personal trainer,32
6309,2020,5,Marche,Psicologo,29
6310,2020,5,Marche,Riparazione console videogiochi,5
6311,2020,5,Marche,Sgombero cantine e soffitte,20
6312,2020,5,Molise,Aria Condizionata,9
6313,2020,5,Molise,Cura giardino,8
6314,2020,5,Molise,Imbianchino,12
6315,2020,5,Molise,Installazione pannelli solari,13
6316,2020,5,Molise,Installazione piscina,13
6317,2020,5,Molise,Installazione tende da sole,5
6318,2020,5,Molise,Installazione zanzariera,11
6319,2020,5,Molise,Personal trainer,3
6320,2020,5,Molise,Sgombero cantine e soffitte,2
6321,2020,5,Piemonte,Aria Condizionata,709
6322,2020,5,Piemonte,Cura giardino,200
6323,2020,5,Piemonte,Imbianchino,375
6324,2020,5,Piemonte,Installazione barbecue,4
6325,2020,5,Piemonte,Installazione pannelli solari,171
6326,2020,5,Piemonte,Installazione piscina,288
6327,2020,5,Piemonte,Installazione tende da sole,270
6328,2020,5,Piemonte,Installazione zanzariera,314
6329,2020,5,Piemonte,Lezioni di inglese,28
6330,2020,5,Piemonte,Personal trainer,126
6331,2020,5,Piemonte,Psicologo,76
6332,2020,5,Piemonte,Riparazione console videogiochi,76
6333,2020,5,Piemonte,Sgombero cantine e soffitte,68
6334,2020,5,Puglia,Aria Condizionata,198
6335,2020,5,Puglia,Cura giardino,84
6336,2020,5,Puglia,Imbianchino,158
6337,2020,5,Puglia,Installazione barbecue,3
6338,2020,5,Puglia,Installazione pannelli solari,173
6339,2020,5,Puglia,Installazione piscina,349
6340,2020,5,Puglia,Installazione tende da sole,300
6341,2020,5,Puglia,Installazione zanzariera,181
6342,2020,5,Puglia,Lezioni di inglese,12
6343,2020,5,Puglia,Personal trainer,54
6344,2020,5,Puglia,Psicologo,36
6345,2020,5,Puglia,Riparazione console videogiochi,52
6346,2020,5,Puglia,Sgombero cantine e soffitte,19
6347,2020,5,Sardegna,Aria Condizionata,145
6348,2020,5,Sardegna,Cura giardino,51
6349,2020,5,Sardegna,Imbianchino,90
6350,2020,5,Sardegna,Installazione barbecue,4
6351,2020,5,Sardegna,Installazione pannelli solari,96
6352,2020,5,Sardegna,Installazione piscina,99
6353,2020,5,Sardegna,Installazione tende da sole,89
6354,2020,5,Sardegna,Installazione zanzariera,114
6355,2020,5,Sardegna,Lezioni di inglese,5
6356,2020,5,Sardegna,Personal trainer,51
6357,2020,5,Sardegna,Psicologo,19
6358,2020,5,Sardegna,Riparazione console videogiochi,54
6359,2020,5,Sardegna,Sgombero cantine e soffitte,12
6360,2020,5,Sicilia,Aria Condizionata,323
6361,2020,5,Sicilia,Cura giardino,141
6362,2020,5,Sicilia,Imbianchino,147
6363,2020,5,Sicilia,Installazione barbecue,3
6364,2020,5,Sicilia,Installazione pannelli solari,238
6365,2020,5,Sicilia,Installazione piscina,412
6366,2020,5,Sicilia,Installazione tende da sole,269
6367,2020,5,Sicilia,Installazione zanzariera,233
6368,2020,5,Sicilia,Lezioni di inglese,17
6369,2020,5,Sicilia,Personal trainer,67
6370,2020,5,Sicilia,Psicologo,43
6371,2020,5,Sicilia,Riparazione console videogiochi,84
6372,2020,5,Sicilia,Sgombero cantine e soffitte,17
6373,2020,5,Toscana,Aria Condizionata,655
6374,2020,5,Toscana,Cura giardino,194
6375,2020,5,Toscana,Imbianchino,270
6376,2020,5,Toscana,Installazione barbecue,2
6377,2020,5,Toscana,Installazione pannelli solari,264
6378,2020,5,Toscana,Installazione piscina,304
6379,2020,5,Toscana,Installazione tende da sole,310
6380,2020,5,Toscana,Installazione zanzariera,368
6381,2020,5,Toscana,Lezioni di inglese,16
6382,2020,5,Toscana,Personal trainer,130
6383,2020,5,Toscana,Psicologo,55
6384,2020,5,Toscana,Riparazione console videogiochi,48
6385,2020,5,Toscana,Sgombero cantine e soffitte,54
6386,2020,5,Trentino-Alto Adige,Aria Condizionata,97
6387,2020,5,Trentino-Alto Adige,Cura giardino,26
6388,2020,5,Trentino-Alto Adige,Imbianchino,47
6389,2020,5,Trentino-Alto Adige,Installazione barbecue,1
6390,2020,5,Trentino-Alto Adige,Installazione pannelli solari,39
6391,2020,5,Trentino-Alto Adige,Installazione piscina,13
6392,2020,5,Trentino-Alto Adige,Installazione tende da sole,64
6393,2020,5,Trentino-Alto Adige,Installazione zanzariera,55
6394,2020,5,Trentino-Alto Adige,Lezioni di inglese,4
6395,2020,5,Trentino-Alto Adige,Personal trainer,21
6396,2020,5,Trentino-Alto Adige,Psicologo,10
6397,2020,5,Trentino-Alto Adige,Riparazione console videogiochi,16
6398,2020,5,Trentino-Alto Adige,Sgombero cantine e soffitte,7
