ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,No_of_tickets,Index,Country selected
Abito da sposa,Sicilia,2019.0,2.0,1.0,0.0,0
Abito da sposa,Sicilia,2019.0,3.0,0.0,0.0,0
Abito da sposa,Sicilia,2019.0,4.0,0.0,0.0,0
Abito da sposa,Sicilia,2019.0,5.0,3.0,0.0,0
Abito da sposa,Sicilia,2019.0,6.0,2.0,0.0,0
Abito da sposa,Sicilia,2019.0,7.0,1.0,0.0,0
Abito da sposa,Sicilia,2019.0,8.0,1.0,0.0,0
Abito da sposa,Sicilia,2019.0,9.0,4.0,0.0,0
Abito da sposa,Sicilia,2019.0,10.0,1.0,0.0,0
Abito da sposa,Sicilia,2019.0,11.0,1.0,0.0,0
Abito da sposa,Sicilia,2019.0,12.0,1.0,0.0,0
Abito da sposa,Sicilia,2020.0,1.0,2.0,0.0,0
Abito da sposa,Sicilia,2020.0,2.0,3.0,0.0,0
Abito da sposa,Sicilia,2020.0,3.0,2.0,0.0,0
Abito da sposa,Sicilia,2020.0,4.0,0.0,0.0,0
Abito da sposa,Sicilia,2020.0,5.0,2.0,0.0,0
Abito da sposa,Toscana,2018.0,1.0,2.0,0.0,0
Abito da sposa,Toscana,2018.0,2.0,2.0,0.0,0
Abito da sposa,Toscana,2018.0,3.0,1.0,0.0,0
Abito da sposa,Toscana,2018.0,4.0,0.0,0.0,0
Abito da sposa,Toscana,2018.0,5.0,4.0,0.0,0
Abito da sposa,Toscana,2018.0,6.0,4.0,0.0,0
Abito da sposa,Toscana,2018.0,7.0,1.0,0.0,0
Abito da sposa,Toscana,2018.0,8.0,4.0,0.0,0
Abito da sposa,Toscana,2018.0,9.0,1.0,0.0,0
Abito da sposa,Toscana,2018.0,10.0,1.0,0.0,0
Abito da sposa,Toscana,2018.0,11.0,0.0,0.0,0
Abito da sposa,Toscana,2018.0,12.0,0.0,0.0,0
Abito da sposa,Toscana,2019.0,1.0,7.0,0.0,0
Abito da sposa,Toscana,2019.0,2.0,1.0,0.0,0
Abito da sposa,Toscana,2019.0,3.0,2.0,0.0,0
Abito da sposa,Toscana,2019.0,4.0,2.0,0.0,0
Abito da sposa,Toscana,2019.0,5.0,5.0,0.0,0
Abito da sposa,Toscana,2019.0,6.0,1.0,0.0,0
Abito da sposa,Toscana,2019.0,7.0,4.0,0.0,0
Abito da sposa,Toscana,2019.0,8.0,3.0,0.0,0
Abito da sposa,Toscana,2019.0,9.0,4.0,0.0,0
Abito da sposa,Toscana,2019.0,10.0,0.0,0.0,0
Abito da sposa,Toscana,2019.0,11.0,3.0,0.0,0
Abito da sposa,Toscana,2019.0,12.0,0.0,0.0,0
Abito da sposa,Toscana,2020.0,1.0,3.0,0.0,0
Abito da sposa,Toscana,2020.0,2.0,1.0,0.0,0
Abito da sposa,Toscana,2020.0,3.0,1.0,0.0,0
Abito da sposa,Toscana,2020.0,4.0,0.0,0.0,0
Abito da sposa,Toscana,2020.0,5.0,1.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,1.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,2.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,3.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,4.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,5.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,6.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,7.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,8.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,9.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,10.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,11.0,1.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2018.0,12.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,1.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,2.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,3.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,4.0,1.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,5.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,6.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,7.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,8.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,9.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,10.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,11.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2019.0,12.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2020.0,1.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2020.0,2.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2020.0,3.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2020.0,4.0,0.0,0.0,0
Abito da sposa,Trentino-Alto Adige,2020.0,5.0,1.0,0.0,0
Abito da sposa,Umbria,2018.0,1.0,0.0,0.0,0
Abito da sposa,Umbria,2018.0,2.0,0.0,0.0,0
Abito da sposa,Umbria,2018.0,3.0,0.0,0.0,0
Abito da sposa,Umbria,2018.0,4.0,0.0,0.0,0
Abito da sposa,Umbria,2018.0,5.0,0.0,0.0,0
Abito da sposa,Umbria,2018.0,6.0,0.0,0.0,0
Abito da sposa,Umbria,2018.0,7.0,0.0,0.0,0
Abito da sposa,Umbria,2018.0,8.0,0.0,0.0,0
Abito da sposa,Umbria,2018.0,9.0,0.0,0.0,0
Abito da sposa,Umbria,2018.0,10.0,1.0,0.0,0
Abito da sposa,Umbria,2018.0,11.0,1.0,0.0,0
Abito da sposa,Umbria,2018.0,12.0,0.0,0.0,0
Abito da sposa,Umbria,2019.0,1.0,0.0,0.0,0
Abito da sposa,Umbria,2019.0,2.0,0.0,0.0,0
Abito da sposa,Umbria,2019.0,3.0,1.0,0.0,0
Abito da sposa,Umbria,2019.0,4.0,0.0,0.0,0
Abito da sposa,Umbria,2019.0,5.0,0.0,0.0,0
Abito da sposa,Umbria,2019.0,6.0,0.0,0.0,0
Abito da sposa,Umbria,2019.0,7.0,1.0,0.0,0
Abito da sposa,Umbria,2019.0,8.0,0.0,0.0,0
Abito da sposa,Umbria,2019.0,9.0,0.0,0.0,0
Abito da sposa,Umbria,2019.0,10.0,0.0,0.0,0
Abito da sposa,Umbria,2019.0,11.0,1.0,0.0,0
Abito da sposa,Umbria,2019.0,12.0,0.0,0.0,0
Abito da sposa,Umbria,2020.0,1.0,0.0,0.0,0
Abito da sposa,Umbria,2020.0,2.0,1.0,0.0,0
Abito da sposa,Umbria,2020.0,3.0,0.0,0.0,0
Abito da sposa,Umbria,2020.0,4.0,0.0,0.0,0
Abito da sposa,Umbria,2020.0,5.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,1.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,2.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,3.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,4.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,5.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,6.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,7.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,8.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,9.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,10.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,11.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2018.0,12.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,1.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,2.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,3.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,4.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,5.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,6.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,7.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,8.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,9.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,10.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,11.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2019.0,12.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2020.0,1.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2020.0,2.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2020.0,3.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2020.0,4.0,0.0,0.0,0
Abito da sposa,Valle d'Aosta,2020.0,5.0,0.0,0.0,0
Abito da sposa,Veneto,2018.0,1.0,1.0,0.0,0
Abito da sposa,Veneto,2018.0,2.0,2.0,0.0,0
Abito da sposa,Veneto,2018.0,3.0,3.0,0.0,0
Abito da sposa,Veneto,2018.0,4.0,2.0,0.0,0
Abito da sposa,Veneto,2018.0,5.0,2.0,0.0,0
Abito da sposa,Veneto,2018.0,6.0,1.0,0.0,0
Abito da sposa,Veneto,2018.0,7.0,2.0,0.0,0
Abito da sposa,Veneto,2018.0,8.0,1.0,0.0,0
Abito da sposa,Veneto,2018.0,9.0,2.0,0.0,0
Abito da sposa,Veneto,2018.0,10.0,0.0,0.0,0
Abito da sposa,Veneto,2018.0,11.0,2.0,0.0,0
Abito da sposa,Veneto,2018.0,12.0,1.0,0.0,0
Abito da sposa,Veneto,2019.0,1.0,5.0,0.0,0
Abito da sposa,Veneto,2019.0,2.0,0.0,0.0,0
Abito da sposa,Veneto,2019.0,3.0,2.0,0.0,0
Abito da sposa,Veneto,2019.0,4.0,2.0,0.0,0
Abito da sposa,Veneto,2019.0,5.0,3.0,0.0,0
Abito da sposa,Veneto,2019.0,6.0,2.0,0.0,0
Abito da sposa,Veneto,2019.0,7.0,4.0,0.0,0
Abito da sposa,Veneto,2019.0,8.0,3.0,0.0,0
Abito da sposa,Veneto,2019.0,9.0,6.0,0.0,0
Abito da sposa,Veneto,2019.0,10.0,4.0,0.0,0
Abito da sposa,Veneto,2019.0,11.0,1.0,0.0,0
Abito da sposa,Veneto,2019.0,12.0,1.0,0.0,0
Abito da sposa,Veneto,2020.0,1.0,0.0,0.0,0
Abito da sposa,Veneto,2020.0,2.0,3.0,0.0,0
Abito da sposa,Veneto,2020.0,3.0,1.0,0.0,0
Abito da sposa,Veneto,2020.0,4.0,2.0,0.0,0
Abito da sposa,Veneto,2020.0,5.0,0.0,0.0,0
Affitto location matrimonio,Abruzzo,2018.0,1.0,4.0,0.0,0
Affitto location matrimonio,Abruzzo,2018.0,2.0,1.0,0.0,0
Affitto location matrimonio,Abruzzo,2018.0,3.0,0.0,0.0,0
Affitto location matrimonio,Abruzzo,2018.0,4.0,3.0,0.0,0
Affitto location matrimonio,Abruzzo,2018.0,5.0,3.0,0.0,0
Affitto location matrimonio,Abruzzo,2018.0,6.0,3.0,0.0,0
Affitto location matrimonio,Abruzzo,2018.0,7.0,2.0,0.0,0
Affitto location matrimonio,Abruzzo,2018.0,8.0,4.0,0.12,0
Affitto location matrimonio,Abruzzo,2018.0,9.0,6.0,0.13,0
Affitto location matrimonio,Abruzzo,2018.0,10.0,7.0,0.22,0
Affitto location matrimonio,Abruzzo,2018.0,11.0,4.0,0.11,0
Affitto location matrimonio,Abruzzo,2018.0,12.0,4.0,0.0,0
Affitto location matrimonio,Abruzzo,2019.0,1.0,6.0,0.07,0
Affitto location matrimonio,Abruzzo,2019.0,2.0,10.0,0.16,0
Affitto location matrimonio,Abruzzo,2019.0,3.0,21.0,0.2,0
Affitto location matrimonio,Abruzzo,2019.0,4.0,12.0,0.13,0
Affitto location matrimonio,Abruzzo,2019.0,5.0,16.0,0.11,0
Affitto location matrimonio,Abruzzo,2019.0,6.0,6.0,0.04,0
Affitto location matrimonio,Abruzzo,2019.0,7.0,18.0,0.11,0
Affitto location matrimonio,Abruzzo,2019.0,8.0,33.0,0.22,0
Affitto location matrimonio,Abruzzo,2019.0,9.0,39.0,0.12,0
Affitto location matrimonio,Abruzzo,2019.0,10.0,21.0,0.14,0
Affitto location matrimonio,Abruzzo,2019.0,11.0,16.0,0.17,0
Affitto location matrimonio,Abruzzo,2019.0,12.0,7.0,0.12,0
Affitto location matrimonio,Abruzzo,2020.0,1.0,17.0,0.09,0
Affitto location matrimonio,Abruzzo,2020.0,2.0,17.0,0.1,0
Affitto location matrimonio,Abruzzo,2020.0,3.0,5.0,0.1,0
Affitto location matrimonio,Abruzzo,2020.0,4.0,5.0,0.13,0
Affitto location matrimonio,Abruzzo,2020.0,5.0,3.0,0.07,0
Affitto location matrimonio,Basilicata,2018.0,1.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2018.0,2.0,1.0,0.0,0
Affitto location matrimonio,Basilicata,2018.0,3.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2018.0,4.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2018.0,5.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2018.0,6.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2018.0,7.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2018.0,8.0,2.0,0.06,0
Affitto location matrimonio,Basilicata,2018.0,9.0,2.0,0.04,0
Affitto location matrimonio,Basilicata,2018.0,10.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2018.0,11.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2018.0,12.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2019.0,1.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2019.0,2.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2019.0,3.0,4.0,0.04,0
Affitto location matrimonio,Basilicata,2019.0,4.0,1.0,0.01,0
Affitto location matrimonio,Basilicata,2019.0,5.0,1.0,0.01,0
Affitto location matrimonio,Basilicata,2019.0,6.0,2.0,0.01,0
Affitto location matrimonio,Basilicata,2019.0,7.0,2.0,0.01,0
Affitto location matrimonio,Basilicata,2019.0,8.0,0.0,0.0,0
Affitto location matrimonio,Basilicata,2019.0,9.0,1.0,0.0,0
Affitto location matrimonio,Basilicata,2019.0,10.0,4.0,0.03,0
Affitto location matrimonio,Basilicata,2019.0,11.0,1.0,0.01,0
Affitto location matrimonio,Basilicata,2019.0,12.0,1.0,0.02,0
Affitto location matrimonio,Basilicata,2020.0,1.0,1.0,0.01,0
Affitto location matrimonio,Basilicata,2020.0,2.0,1.0,0.01,0
Affitto location matrimonio,Basilicata,2020.0,3.0,2.0,0.04,0
Affitto location matrimonio,Basilicata,2020.0,4.0,1.0,0.03,0
Affitto location matrimonio,Basilicata,2020.0,5.0,0.0,0.0,0
Affitto location matrimonio,Calabria,2018.0,1.0,4.0,0.0,0
Affitto location matrimonio,Calabria,2018.0,2.0,3.0,0.0,0
Affitto location matrimonio,Calabria,2018.0,3.0,4.0,0.0,0
Affitto location matrimonio,Calabria,2018.0,4.0,2.0,0.0,0
Affitto location matrimonio,Calabria,2018.0,5.0,4.0,0.0,0
Affitto location matrimonio,Calabria,2018.0,6.0,9.0,0.0,0
Affitto location matrimonio,Calabria,2018.0,7.0,7.0,0.0,0
Affitto location matrimonio,Calabria,2018.0,8.0,6.0,0.18,0
Affitto location matrimonio,Calabria,2018.0,9.0,5.0,0.11,0
Affitto location matrimonio,Calabria,2018.0,10.0,8.0,0.25,0
Affitto location matrimonio,Calabria,2018.0,11.0,5.0,0.14,0
Affitto location matrimonio,Calabria,2018.0,12.0,4.0,0.0,0
Affitto location matrimonio,Calabria,2019.0,1.0,17.0,0.2,0
Affitto location matrimonio,Calabria,2019.0,2.0,16.0,0.26,0
Affitto location matrimonio,Calabria,2019.0,3.0,18.0,0.17,0
Affitto location matrimonio,Calabria,2019.0,4.0,15.0,0.16,0
Affitto location matrimonio,Calabria,2019.0,5.0,22.0,0.16,0
Affitto location matrimonio,Calabria,2019.0,6.0,19.0,0.11,0
Affitto location matrimonio,Calabria,2019.0,7.0,16.0,0.1,0
Affitto location matrimonio,Calabria,2019.0,8.0,18.0,0.12,0
Affitto location matrimonio,Calabria,2019.0,9.0,35.0,0.11,0
Affitto location matrimonio,Calabria,2019.0,10.0,25.0,0.16,0
Affitto location matrimonio,Calabria,2019.0,11.0,11.0,0.12,0
Affitto location matrimonio,Calabria,2019.0,12.0,10.0,0.17,0
Affitto location matrimonio,Calabria,2020.0,1.0,26.0,0.14,0
Affitto location matrimonio,Calabria,2020.0,2.0,13.0,0.08,0
Affitto location matrimonio,Calabria,2020.0,3.0,8.0,0.16,0
Affitto location matrimonio,Calabria,2020.0,4.0,6.0,0.15,0
Affitto location matrimonio,Calabria,2020.0,5.0,7.0,0.16,0
Affitto location matrimonio,Campania,2018.0,1.0,18.0,0.0,0
Affitto location matrimonio,Campania,2018.0,2.0,7.0,0.0,0
Affitto location matrimonio,Campania,2018.0,3.0,7.0,0.0,0
Affitto location matrimonio,Campania,2018.0,4.0,14.0,0.0,0
Affitto location matrimonio,Campania,2018.0,5.0,10.0,0.0,0
Affitto location matrimonio,Campania,2018.0,6.0,8.0,0.0,0
Affitto location matrimonio,Campania,2018.0,7.0,19.0,0.0,0
Affitto location matrimonio,Campania,2018.0,8.0,13.0,0.38,0
Affitto location matrimonio,Campania,2018.0,9.0,21.0,0.47,0
Affitto location matrimonio,Campania,2018.0,10.0,21.0,0.66,0
Affitto location matrimonio,Campania,2018.0,11.0,16.0,0.44,0
Affitto location matrimonio,Campania,2018.0,12.0,26.0,0.0,0
Affitto location matrimonio,Campania,2019.0,1.0,44.0,0.53,0
Affitto location matrimonio,Campania,2019.0,2.0,55.0,0.9,0
Affitto location matrimonio,Campania,2019.0,3.0,76.0,0.73,0
Affitto location matrimonio,Campania,2019.0,4.0,48.0,0.52,0
Affitto location matrimonio,Campania,2019.0,5.0,99.0,0.71,0
Affitto location matrimonio,Campania,2019.0,6.0,73.0,0.44,0
Affitto location matrimonio,Campania,2019.0,7.0,56.0,0.35,0
Affitto location matrimonio,Campania,2019.0,8.0,63.0,0.43,0
Affitto location matrimonio,Campania,2019.0,9.0,151.0,0.48,0
Affitto location matrimonio,Campania,2019.0,10.0,121.0,0.79,0
Affitto location matrimonio,Campania,2019.0,11.0,73.0,0.79,0
Affitto location matrimonio,Campania,2019.0,12.0,54.0,0.9,0
Affitto location matrimonio,Campania,2020.0,1.0,118.0,0.62,0
Affitto location matrimonio,Campania,2020.0,2.0,72.0,0.42,0
Affitto location matrimonio,Campania,2020.0,3.0,30.0,0.61,0
Affitto location matrimonio,Campania,2020.0,4.0,17.0,0.44,0
Affitto location matrimonio,Campania,2020.0,5.0,18.0,0.41,0
Affitto location matrimonio,Emilia-Romagna,2018.0,1.0,11.0,0.0,0
Affitto location matrimonio,Emilia-Romagna,2018.0,2.0,17.0,0.0,0
Affitto location matrimonio,Emilia-Romagna,2018.0,3.0,11.0,0.0,0
Affitto location matrimonio,Emilia-Romagna,2018.0,4.0,14.0,0.0,0
Affitto location matrimonio,Emilia-Romagna,2018.0,5.0,20.0,0.0,0
Affitto location matrimonio,Emilia-Romagna,2018.0,6.0,20.0,0.0,0
Affitto location matrimonio,Emilia-Romagna,2018.0,7.0,20.0,0.0,0
Affitto location matrimonio,Emilia-Romagna,2018.0,8.0,29.0,0.85,0
Affitto location matrimonio,Emilia-Romagna,2018.0,9.0,45.0,1.0,0
Affitto location matrimonio,Emilia-Romagna,2018.0,10.0,23.0,0.72,0
Affitto location matrimonio,Emilia-Romagna,2018.0,11.0,25.0,0.69,0
Affitto location matrimonio,Emilia-Romagna,2018.0,12.0,19.0,0.0,0
Affitto location matrimonio,Emilia-Romagna,2019.0,1.0,53.0,0.64,0
Affitto location matrimonio,Emilia-Romagna,2019.0,2.0,51.0,0.84,0
Affitto location matrimonio,Emilia-Romagna,2019.0,3.0,78.0,0.75,0
Affitto location matrimonio,Emilia-Romagna,2019.0,4.0,57.0,0.62,0
Affitto location matrimonio,Emilia-Romagna,2019.0,5.0,109.0,0.78,0
Affitto location matrimonio,Emilia-Romagna,2019.0,6.0,99.0,0.6,0
Affitto location matrimonio,Emilia-Romagna,2019.0,7.0,100.0,0.62,0
Affitto location matrimonio,Emilia-Romagna,2019.0,8.0,107.0,0.73,0
Affitto location matrimonio,Emilia-Romagna,2019.0,9.0,164.0,0.52,0
Affitto location matrimonio,Emilia-Romagna,2019.0,10.0,112.0,0.73,0
Affitto location matrimonio,Emilia-Romagna,2019.0,11.0,57.0,0.62,0
Affitto location matrimonio,Emilia-Romagna,2019.0,12.0,45.0,0.75,0
Affitto location matrimonio,Emilia-Romagna,2020.0,1.0,132.0,0.69,0
Affitto location matrimonio,Emilia-Romagna,2020.0,2.0,78.0,0.46,0
Affitto location matrimonio,Emilia-Romagna,2020.0,3.0,36.0,0.73,0
Affitto location matrimonio,Emilia-Romagna,2020.0,4.0,25.0,0.64,0
Affitto location matrimonio,Emilia-Romagna,2020.0,5.0,24.0,0.55,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,1.0,6.0,0.0,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,2.0,3.0,0.0,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,3.0,1.0,0.0,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,4.0,5.0,0.0,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,5.0,7.0,0.0,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,6.0,2.0,0.0,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,7.0,3.0,0.0,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,8.0,2.0,0.06,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,9.0,12.0,0.27,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,10.0,15.0,0.47,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,11.0,3.0,0.08,0
Affitto location matrimonio,Friuli Venezia Giulia,2018.0,12.0,8.0,0.0,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,1.0,11.0,0.13,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,2.0,11.0,0.18,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,3.0,24.0,0.23,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,4.0,12.0,0.13,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,5.0,18.0,0.13,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,6.0,12.0,0.07,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,7.0,18.0,0.11,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,8.0,25.0,0.17,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,9.0,38.0,0.12,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,10.0,21.0,0.14,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,11.0,18.0,0.2,0
Affitto location matrimonio,Friuli Venezia Giulia,2019.0,12.0,10.0,0.17,0
Affitto location matrimonio,Friuli Venezia Giulia,2020.0,1.0,23.0,0.12,0
Affitto location matrimonio,Friuli Venezia Giulia,2020.0,2.0,19.0,0.11,0
Affitto location matrimonio,Friuli Venezia Giulia,2020.0,3.0,11.0,0.22,0
Affitto location matrimonio,Friuli Venezia Giulia,2020.0,4.0,10.0,0.26,0
Affitto location matrimonio,Friuli Venezia Giulia,2020.0,5.0,4.0,0.09,0
Affitto location matrimonio,Lazio,2018.0,1.0,8.0,0.0,0
Affitto location matrimonio,Lazio,2018.0,2.0,5.0,0.0,0
Affitto location matrimonio,Lazio,2018.0,3.0,4.0,0.0,0
Affitto location matrimonio,Lazio,2018.0,4.0,11.0,0.0,0
Affitto location matrimonio,Lazio,2018.0,5.0,15.0,0.0,0
Affitto location matrimonio,Lazio,2018.0,6.0,9.0,0.0,0
Affitto location matrimonio,Lazio,2018.0,7.0,11.0,0.0,0
Affitto location matrimonio,Lazio,2018.0,8.0,21.0,0.62,0
Affitto location matrimonio,Lazio,2018.0,9.0,20.0,0.44,0
Affitto location matrimonio,Lazio,2018.0,10.0,28.0,0.88,0
Affitto location matrimonio,Lazio,2018.0,11.0,12.0,0.33,0
Affitto location matrimonio,Lazio,2018.0,12.0,21.0,0.0,0
Affitto location matrimonio,Lazio,2019.0,1.0,48.0,0.58,0
Affitto location matrimonio,Lazio,2019.0,2.0,43.0,0.7,0
Affitto location matrimonio,Lazio,2019.0,3.0,64.0,0.62,0
Affitto location matrimonio,Lazio,2019.0,4.0,53.0,0.58,0
Affitto location matrimonio,Lazio,2019.0,5.0,89.0,0.64,0
Affitto location matrimonio,Lazio,2019.0,6.0,71.0,0.43,0
Affitto location matrimonio,Lazio,2019.0,7.0,78.0,0.48,0
Affitto location matrimonio,Lazio,2019.0,8.0,90.0,0.61,0
Affitto location matrimonio,Lazio,2019.0,9.0,162.0,0.51,0
Affitto location matrimonio,Lazio,2019.0,10.0,88.0,0.58,0
Affitto location matrimonio,Lazio,2019.0,11.0,63.0,0.68,0
Affitto location matrimonio,Lazio,2019.0,12.0,39.0,0.65,0
Affitto location matrimonio,Lazio,2020.0,1.0,84.0,0.44,0
Affitto location matrimonio,Lazio,2020.0,2.0,68.0,0.4,0
Affitto location matrimonio,Lazio,2020.0,3.0,26.0,0.53,0
Affitto location matrimonio,Lazio,2020.0,4.0,29.0,0.74,0
Affitto location matrimonio,Lazio,2020.0,5.0,18.0,0.41,0
Affitto location matrimonio,Liguria,2018.0,1.0,4.0,0.0,0
Affitto location matrimonio,Liguria,2018.0,2.0,4.0,0.0,0
Affitto location matrimonio,Liguria,2018.0,3.0,8.0,0.0,0
Affitto location matrimonio,Liguria,2018.0,4.0,8.0,0.0,0
Affitto location matrimonio,Liguria,2018.0,5.0,10.0,0.0,0
Affitto location matrimonio,Liguria,2018.0,6.0,7.0,0.0,0
Affitto location matrimonio,Liguria,2018.0,7.0,8.0,0.0,0
Affitto location matrimonio,Liguria,2018.0,8.0,8.0,0.24,0
Affitto location matrimonio,Liguria,2018.0,9.0,16.0,0.36,0
Affitto location matrimonio,Liguria,2018.0,10.0,11.0,0.34,0
Affitto location matrimonio,Liguria,2018.0,11.0,9.0,0.25,0
Affitto location matrimonio,Liguria,2018.0,12.0,11.0,0.0,0
Affitto location matrimonio,Liguria,2019.0,1.0,23.0,0.28,0
Affitto location matrimonio,Liguria,2019.0,2.0,23.0,0.38,0
Affitto location matrimonio,Liguria,2019.0,3.0,34.0,0.33,0
Affitto location matrimonio,Liguria,2019.0,4.0,17.0,0.18,0
Affitto location matrimonio,Liguria,2019.0,5.0,39.0,0.28,0
Affitto location matrimonio,Liguria,2019.0,6.0,33.0,0.2,0
Affitto location matrimonio,Liguria,2019.0,7.0,40.0,0.25,0
Affitto location matrimonio,Liguria,2019.0,8.0,53.0,0.36,0
Affitto location matrimonio,Liguria,2019.0,9.0,69.0,0.22,0
Affitto location matrimonio,Liguria,2019.0,10.0,43.0,0.28,0
Affitto location matrimonio,Liguria,2019.0,11.0,39.0,0.42,0
Affitto location matrimonio,Liguria,2019.0,12.0,23.0,0.38,0
Affitto location matrimonio,Liguria,2020.0,1.0,61.0,0.32,0
